age_,gender,workclass,education,marital-status,occupation,race,weekly houers,place,income
29, Male, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, White,48, United-States,1
46, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black,40, United-States,0
18, Male, Private, 5th-6th, Never-married, Handlers-cleaners, White,40, United-States,0
68, Male, Private, 7th-8th, Married-civ-spouse, Craft-repair, White,40, United-States,0
62, Male, Private, Assoc-voc, Married-civ-spouse, Tech-support, White,40, United-States,1
43, Male, Private, Assoc-acdm, Married-civ-spouse, Tech-support, White,40, United-States,0
35, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,0
21, Female, Private, HS-grad, Never-married, Adm-clerical, White,40, United-States,0
21, Male, State-gov, Some-college, Never-married, Handlers-cleaners, White,40, United-States,0
41, Female, Local-gov, Assoc-voc, Divorced, Craft-repair, White,45, United-States,0
61, Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White,40, United-States,0
24, Male, Private, HS-grad, Never-married, Craft-repair, White,50, United-States,0
21, Male, Private, HS-grad, Never-married, Protective-serv, Black,40, United-States,0
36, Male, State-gov, 5th-6th, Married-civ-spouse, Other-service, White,40, Mexico,0
37, Female, Local-gov, Assoc-voc, Never-married, Protective-serv, White,40, United-States,0
69, Male, Private, 12th, Married-civ-spouse, Transport-moving, White,60, United-States,1
49, Female, Federal-gov, Some-college, Divorced, Exec-managerial, White,50, United-States,0
55, Male, Private, HS-grad, Married-civ-spouse, Farming-fishing, White,53, United-States,1
21, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,40, United-States,0
18, Male, Private, 10th, Never-married, Other-service, White,40, United-States,0
26, Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, Black,40, United-States,0
20, Female, ?, Some-college, Never-married, ?, White,18, ?,0
46, Male, Private, HS-grad, Married-civ-spouse, Farming-fishing, White,55, United-States,0
23, Male, Private, 10th, Never-married, Craft-repair, White,40, United-States,0
48, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,1
36, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,48, United-States,1
42, Male, State-gov, Masters, Divorced, Prof-specialty, White,40, United-States,0
41, Male, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,38, United-States,1
45, Female, Private, Assoc-acdm, Widowed, Sales, White,40, Cuba,0
52, Male, Private, HS-grad, Divorced, Craft-repair, White,40, United-States,0
22, Female, Local-gov, Bachelors, Never-married, Prof-specialty, Black,18, United-States,0
20, Female, Private, Some-college, Never-married, Machine-op-inspct, White,40, United-States,0
27, Male, Private, HS-grad, Separated, Machine-op-inspct, White,43, United-States,0
36, Male, Private, HS-grad, Divorced, Exec-managerial, White,40, United-States,0
34, Male, Private, HS-grad, Married-civ-spouse, Transport-moving, Amer-Indian-Eskimo,52, United-States,0
38, Male, Private, Masters, Married-civ-spouse, Prof-specialty, White,50, United-States,1
20, Female, ?, Some-college, Never-married, ?, White,40, United-States,0
47, Female, Private, HS-grad, Divorced, Sales, White,45, United-States,0
21, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,50, United-States,0
33, Male, Private, HS-grad, Never-married, Transport-moving, White,40, United-States,0
31, Male, Local-gov, Assoc-acdm, Never-married, Protective-serv, White,40, United-States,0
61, Male, Private, 12th, Married-civ-spouse, Craft-repair, White,40, Mexico,0
46, Male, Private, 10th, Married-civ-spouse, Handlers-cleaners, Black,45, United-States,0
55, Male, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Black,40, United-States,1
19, Male, State-gov, Some-college, Never-married, Prof-specialty, White,40, United-States,0
39, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,40, United-States,1
61, Male, Private, HS-grad, Married-civ-spouse, Other-service, White,40, United-States,0
28, Male, Private, Some-college, Married-civ-spouse, Handlers-cleaners, White,40, United-States,0
28, Male, Private, 10th, Married-civ-spouse, Transport-moving, White,40, United-States,0
61, Male, ?, HS-grad, Married-civ-spouse, ?, White,38, United-States,1
61, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,37, United-States,0
54, Male, Private, Some-college, Married-civ-spouse, Sales, White,40, United-States,0
50, Male, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, White,70, Germany,0
37, Female, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,45, United-States,1
17, Female, ?, 11th, Never-married, ?, White,30, United-States,0
56, Female, Private, HS-grad, Married-civ-spouse, Sales, White,4, United-States,0
31, Female, Private, Bachelors, Divorced, Exec-managerial, White,50, United-States,1
32, Female, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,55, United-States,1
28, Female, Private, 11th, Divorced, Other-service, White,40, United-States,0
34, Male, Private, Assoc-voc, Married-civ-spouse, Tech-support, White,40, United-States,0
33, Female, Private, 10th, Never-married, Other-service, White,25, United-States,0
42, Female, Private, Assoc-voc, Divorced, Adm-clerical, White,35, United-States,0
64, Male, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,48, United-States,0
29, Male, Private, Some-college, Married-civ-spouse, Handlers-cleaners, White,20, United-States,0
41, Male, ?, 5th-6th, Married-civ-spouse, ?, White,32, Mexico,0
45, Male, Private, Some-college, Married-civ-spouse, Transport-moving, White,40, United-States,0
48, Male, Private, Masters, Married-civ-spouse, Prof-specialty, White,45, United-States,1
44, Female, Private, Some-college, Separated, Tech-support, White,38, United-States,0
34, Male, Federal-gov, Some-college, Never-married, Adm-clerical, White,40, United-States,0
40, Male, Private, HS-grad, Never-married, Machine-op-inspct, White,45, United-States,0
45, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,0
23, Female, Private, Some-college, Never-married, Other-service, White,20, United-States,0
51, Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,55, United-States,1
24, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,50, United-States,0
57, Male, Private, Bachelors, Widowed, Prof-specialty, White,40, United-States,1
23, Female, Private, Some-college, Never-married, Adm-clerical, White,40, United-States,0
34, Male, Private, Some-college, Married-civ-spouse, Farming-fishing, White,40, United-States,1
36, Male, Private, HS-grad, Divorced, Machine-op-inspct, White,40, United-States,0
56, Male, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,32, United-States,1
42, Female, Private, HS-grad, Divorced, Exec-managerial, White,40, United-States,0
45, Male, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,60, United-States,0
38, Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,70, United-States,1
29, Male, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, White,40, United-States,1
54, Male, Private, Bachelors, Divorced, Prof-specialty, White,40, United-States,0
40, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,40, United-States,1
29, Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White,40, United-States,0
35, Male, Federal-gov, Bachelors, Never-married, Exec-managerial, White,40, United-States,0
47, Female, Private, HS-grad, Separated, Exec-managerial, White,37, United-States,0
51, Female, Private, Assoc-voc, Never-married, Exec-managerial, White,43, United-States,0
28, Male, Private, HS-grad, Never-married, Other-service, White,40, Mexico,0
58, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,45, United-States,1
24, Female, Private, HS-grad, Never-married, Machine-op-inspct, White,25, United-States,0
46, Male, State-gov, HS-grad, Divorced, Exec-managerial, White,40, United-States,0
57, Male, Private, 10th, Married-civ-spouse, Machine-op-inspct, Black,48, United-States,0
22, Male, Private, HS-grad, Never-married, Handlers-cleaners, White,20, United-States,0
28, Male, Private, Bachelors, Never-married, Tech-support, Black,30, Jamaica,0
17, Male, ?, 10th, Never-married, ?, White,25, United-States,0
23, Male, Private, HS-grad, Never-married, Sales, White,60, United-States,0
19, Male, Private, HS-grad, Never-married, Handlers-cleaners, White,40, United-States,0
66, Female, State-gov, HS-grad, Widowed, Prof-specialty, Black,35, United-States,0
38, Male, Private, Some-college, Married-civ-spouse, Exec-managerial, White,55, United-States,0
39, Female, Federal-gov, Some-college, Divorced, Exec-managerial, Black,40, United-States,0
39, Male, ?, 12th, Married-civ-spouse, ?, White,40, United-States,0
47, Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,40, United-States,1
39, Male, Private, HS-grad, Divorced, Transport-moving, White,60, United-States,0
22, Male, Private, Some-college, Never-married, Transport-moving, White,40, United-States,0
36, Male, Private, HS-grad, Never-married, Craft-repair, Black,30, United-States,0
32, Male, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander,40, Philippines,0
29, Male, ?, HS-grad, Never-married, ?, White,40, United-States,0
43, Male, Local-gov, Bachelors, Never-married, Prof-specialty, White,40, United-States,0
51, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,0
42, Male, Private, 5th-6th, Married-civ-spouse, Craft-repair, White,60, United-States,0
32, Female, State-gov, 12th, Never-married, Adm-clerical, White,40, United-States,0
34, Male, Private, Some-college, Never-married, Adm-clerical, White,40, United-States,0
51, Male, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,57, United-States,0
38, Male, Private, Bachelors, Married-civ-spouse, Sales, White,44, United-States,0
21, Male, Private, HS-grad, Never-married, Handlers-cleaners, Black,20, United-States,0
33, Female, Self-emp-not-inc, Bachelors, Never-married, Other-service, White,15, United-States,0
34, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,0
32, Male, Private, HS-grad, Married-civ-spouse, Exec-managerial, White,40, United-States,0
38, Male, ?, Assoc-voc, Never-married, ?, White,15, United-States,0
27, Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Black,60, United-States,1
35, Male, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White,50, United-States,1
29, Male, State-gov, Bachelors, Never-married, Prof-specialty, White,50, United-States,0
40, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, United-States,0
46, Male, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Black,30, United-States,0
37, Female, Private, HS-grad, Never-married, Other-service, Black,30, United-States,0
38, Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White,25, United-States,0
37, Male, Private, Some-college, Married-civ-spouse, Exec-managerial, Black,60, Cuba,1
44, Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,45, United-States,1
25, Male, Private, Masters, Never-married, Prof-specialty, White,30, United-States,0
38, Male, Private, HS-grad, Never-married, Sales, White,42, United-States,0
34, Female, Local-gov, Assoc-acdm, Divorced, Adm-clerical, White,10, United-States,0
50, Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White,60, United-States,1
46, Male, Private, Some-college, Married-civ-spouse, Exec-managerial, White,50, United-States,1
20, Male, Private, 5th-6th, Never-married, Handlers-cleaners, White,30, Guatemala,0
47, Male, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, White,38, United-States,1
46, Male, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,60, United-States,1
34, Male, Private, Assoc-acdm, Divorced, Sales, White,40, United-States,0
61, Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White,40, United-States,0
55, Female, State-gov, Some-college, Divorced, Prof-specialty, Black,37, United-States,0
36, Male, Private, HS-grad, Never-married, Transport-moving, White,35, United-States,0
28, Female, Private, Some-college, Never-married, Exec-managerial, White,40, United-States,1
22, Male, Private, HS-grad, Never-married, Other-service, White,40, United-States,0
34, Female, Private, Some-college, Never-married, Sales, Black,35, United-States,0
33, Male, Private, Some-college, Never-married, Machine-op-inspct, Black,40, United-States,0
27, Female, Private, HS-grad, Never-married, Other-service, White,32, United-States,0
43, Male, Federal-gov, Masters, Married-civ-spouse, Handlers-cleaners, White,12, United-States,0
55, Male, Private, 10th, Married-civ-spouse, Craft-repair, White,40, United-States,1
39, Female, Self-emp-not-inc, 10th, Married-spouse-absent, Other-service, White,15, United-States,0
20, Male, Private, Some-college, Never-married, Other-service, White,33, El-Salvador,0
38, Male, Private, HS-grad, Never-married, Handlers-cleaners, Black,40, United-States,0
30, Male, Private, Some-college, Never-married, Craft-repair, White,40, United-States,0
21, Male, Private, 11th, Never-married, Other-service, White,42, El-Salvador,0
60, Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White,30, United-States,0
43, Male, Private, Some-college, Never-married, Handlers-cleaners, White,40, United-States,0
36, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,45, United-States,1
23, Female, Private, Some-college, Never-married, Other-service, White,48, El-Salvador,0
57, Male, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Black,40, United-States,1
25, Male, Local-gov, HS-grad, Never-married, Handlers-cleaners, Black,40, United-States,0
38, Female, Private, HS-grad, Divorced, Other-service, Black,32, United-States,0
22, Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White,35, United-States,0
23, Male, Private, 5th-6th, Never-married, Craft-repair, White,40, Mexico,0
61, Female, Self-emp-not-inc, HS-grad, Never-married, Sales, White,44, United-States,0
